23:09:07 rearm-backend-6d79d5dcc8-rj9w4         62m     2503Mi   
23:09:07 rearm-keycloak-0                       2m      723Mi    
23:09:07 rearm-keycloak-postgres-0              1m      33Mi     
23:09:07 rearm-oci-artifact-5c8686f45c-mmxzz    101m    66Mi     
23:09:07 rearm-postgresql-0                     73m     331Mi    
23:09:07 rearm-rebom-backend-768fd58455-46nwc   12m     74Mi     
23:09:07 rearm-rebom-backend-768fd58455-dp9ps   9m      122Mi    
23:09:07 rearm-rebom-backend-768fd58455-tmqdc   16m     115Mi    
23:09:07 rearm-rebom-backend-768fd58455-vkfb5   23m     133Mi    
23:09:07 rearm-rebom-postgres-0                 103m    173Mi    
23:09:07 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:09:07 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:09:07 zottest-ff7cfd65c-xbgvk                3881m   174Mi    
23:09:37 rearm-backend-6d79d5dcc8-rj9w4         59m     2504Mi   
23:09:37 rearm-keycloak-0                       2m      723Mi    
23:09:37 rearm-keycloak-postgres-0              1m      33Mi     
23:09:37 rearm-oci-artifact-5c8686f45c-mmxzz    100m    71Mi     
23:09:37 rearm-postgresql-0                     74m     331Mi    
23:09:37 rearm-rebom-backend-768fd58455-46nwc   15m     84Mi     
23:09:37 rearm-rebom-backend-768fd58455-dp9ps   10m     117Mi    
23:09:37 rearm-rebom-backend-768fd58455-tmqdc   12m     116Mi    
23:09:37 rearm-rebom-backend-768fd58455-vkfb5   22m     134Mi    
23:09:37 rearm-rebom-postgres-0                 102m    171Mi    
23:09:37 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:09:37 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:09:37 zottest-ff7cfd65c-xbgvk                3952m   212Mi    
23:10:08 rearm-backend-6d79d5dcc8-rj9w4         58m     2500Mi   
23:10:08 rearm-keycloak-0                       2m      723Mi    
23:10:08 rearm-keycloak-postgres-0              1m      33Mi     
23:10:08 rearm-oci-artifact-5c8686f45c-mmxzz    83m     66Mi     
23:10:08 rearm-postgresql-0                     97m     335Mi    
23:10:08 rearm-rebom-backend-768fd58455-46nwc   11m     99Mi     
23:10:08 rearm-rebom-backend-768fd58455-dp9ps   11m     81Mi     
23:10:08 rearm-rebom-backend-768fd58455-tmqdc   10m     117Mi    
23:10:08 rearm-rebom-backend-768fd58455-vkfb5   17m     135Mi    
23:10:08 rearm-rebom-postgres-0                 104m    166Mi    
23:10:08 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:10:08 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:10:08 zottest-ff7cfd65c-xbgvk                3478m   190Mi    
23:10:39 rearm-backend-6d79d5dcc8-rj9w4         59m     2501Mi   
23:10:39 rearm-keycloak-0                       2m      723Mi    
23:10:39 rearm-keycloak-postgres-0              1m      33Mi     
23:10:39 rearm-oci-artifact-5c8686f45c-mmxzz    98m     68Mi     
23:10:39 rearm-postgresql-0                     91m     334Mi    
23:10:39 rearm-rebom-backend-768fd58455-46nwc   15m     99Mi     
23:10:39 rearm-rebom-backend-768fd58455-dp9ps   18m     81Mi     
23:10:39 rearm-rebom-backend-768fd58455-tmqdc   9m      116Mi    
23:10:39 rearm-rebom-backend-768fd58455-vkfb5   13m     137Mi    
23:10:39 rearm-rebom-postgres-0                 110m    173Mi    
23:10:39 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:10:39 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:10:39 zottest-ff7cfd65c-xbgvk                3948m   204Mi    
23:11:10 rearm-backend-6d79d5dcc8-rj9w4         75m     2498Mi   
23:11:10 rearm-keycloak-0                       2m      723Mi    
23:11:10 rearm-keycloak-postgres-0              1m      33Mi     
23:11:10 rearm-oci-artifact-5c8686f45c-mmxzz    89m     67Mi     
23:11:10 rearm-postgresql-0                     92m     414Mi    
23:11:10 rearm-rebom-backend-768fd58455-46nwc   11m     102Mi    
23:11:10 rearm-rebom-backend-768fd58455-dp9ps   15m     97Mi     
23:11:10 rearm-rebom-backend-768fd58455-tmqdc   13m     115Mi    
23:11:10 rearm-rebom-backend-768fd58455-vkfb5   13m     138Mi    
23:11:10 rearm-rebom-postgres-0                 105m    171Mi    
23:11:10 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:11:10 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:11:10 zottest-ff7cfd65c-xbgvk                3948m   194Mi    
23:11:40 rearm-backend-6d79d5dcc8-rj9w4         58m     2499Mi   
23:11:40 rearm-keycloak-0                       2m      723Mi    
23:11:40 rearm-keycloak-postgres-0              1m      33Mi     
23:11:40 rearm-oci-artifact-5c8686f45c-mmxzz    89m     70Mi     
23:11:40 rearm-postgresql-0                     99m     330Mi    
23:11:40 rearm-rebom-backend-768fd58455-46nwc   16m     123Mi    
23:11:40 rearm-rebom-backend-768fd58455-dp9ps   16m     71Mi     
23:11:40 rearm-rebom-backend-768fd58455-tmqdc   12m     117Mi    
23:11:40 rearm-rebom-backend-768fd58455-vkfb5   20m     132Mi    
23:11:40 rearm-rebom-postgres-0                 109m    173Mi    
23:11:40 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:11:40 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:11:40 zottest-ff7cfd65c-xbgvk                3909m   191Mi    
23:12:11 rearm-backend-6d79d5dcc8-rj9w4         54m     2501Mi   
23:12:11 rearm-keycloak-0                       2m      723Mi    
23:12:11 rearm-keycloak-postgres-0              1m      33Mi     
23:12:11 rearm-oci-artifact-5c8686f45c-mmxzz    91m     66Mi     
23:12:11 rearm-postgresql-0                     93m     328Mi    
23:12:11 rearm-rebom-backend-768fd58455-46nwc   10m     128Mi    
23:12:11 rearm-rebom-backend-768fd58455-dp9ps   14m     88Mi     
23:12:11 rearm-rebom-backend-768fd58455-tmqdc   9m      117Mi    
23:12:11 rearm-rebom-backend-768fd58455-vkfb5   14m     138Mi    
23:12:11 rearm-rebom-postgres-0                 97m     173Mi    
23:12:11 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:12:11 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:12:11 zottest-ff7cfd65c-xbgvk                4021m   196Mi    
23:12:42 rearm-backend-6d79d5dcc8-rj9w4         53m     2502Mi   
23:12:42 rearm-keycloak-0                       2m      723Mi    
23:12:42 rearm-keycloak-postgres-0              1m      33Mi     
23:12:42 rearm-oci-artifact-5c8686f45c-mmxzz    88m     70Mi     
23:12:42 rearm-postgresql-0                     73m     328Mi    
23:12:42 rearm-rebom-backend-768fd58455-46nwc   12m     127Mi    
23:12:42 rearm-rebom-backend-768fd58455-dp9ps   10m     91Mi     
23:12:42 rearm-rebom-backend-768fd58455-tmqdc   8m      116Mi    
23:12:42 rearm-rebom-backend-768fd58455-vkfb5   12m     138Mi    
23:12:42 rearm-rebom-postgres-0                 93m     173Mi    
23:12:42 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:12:42 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:12:42 zottest-ff7cfd65c-xbgvk                3951m   190Mi    
23:13:13 rearm-backend-6d79d5dcc8-rj9w4         54m     2410Mi   
23:13:13 rearm-keycloak-0                       3m      723Mi    
23:13:13 rearm-keycloak-postgres-0              1m      33Mi     
23:13:13 rearm-oci-artifact-5c8686f45c-mmxzz    88m     70Mi     
23:13:13 rearm-postgresql-0                     97m     329Mi    
23:13:13 rearm-rebom-backend-768fd58455-46nwc   14m     124Mi    
23:13:13 rearm-rebom-backend-768fd58455-dp9ps   14m     88Mi     
23:13:13 rearm-rebom-backend-768fd58455-tmqdc   8m      115Mi    
23:13:13 rearm-rebom-backend-768fd58455-vkfb5   13m     138Mi    
23:13:13 rearm-rebom-postgres-0                 99m     171Mi    
23:13:13 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:13:13 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:13:13 zottest-ff7cfd65c-xbgvk                3970m   206Mi    
23:13:44 rearm-backend-6d79d5dcc8-rj9w4         57m     2411Mi   
23:13:44 rearm-keycloak-0                       2m      723Mi    
23:13:44 rearm-keycloak-postgres-0              1m      33Mi     
23:13:44 rearm-oci-artifact-5c8686f45c-mmxzz    87m     67Mi     
23:13:44 rearm-postgresql-0                     95m     329Mi    
23:13:44 rearm-rebom-backend-768fd58455-46nwc   11m     128Mi    
23:13:44 rearm-rebom-backend-768fd58455-dp9ps   11m     113Mi    
23:13:44 rearm-rebom-backend-768fd58455-tmqdc   13m     115Mi    
23:13:44 rearm-rebom-backend-768fd58455-vkfb5   12m     137Mi    
23:13:44 rearm-rebom-postgres-0                 96m     171Mi    
23:13:44 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:13:44 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:13:44 zottest-ff7cfd65c-xbgvk                3949m   193Mi    
23:14:14 rearm-backend-6d79d5dcc8-rj9w4         58m     2322Mi   
23:14:14 rearm-keycloak-0                       2m      723Mi    
23:14:14 rearm-keycloak-postgres-0              1m      33Mi     
23:14:14 rearm-oci-artifact-5c8686f45c-mmxzz    94m     62Mi     
23:14:14 rearm-postgresql-0                     107m    327Mi    
23:14:14 rearm-rebom-backend-768fd58455-46nwc   7m      127Mi    
23:14:14 rearm-rebom-backend-768fd58455-dp9ps   19m     114Mi    
23:14:14 rearm-rebom-backend-768fd58455-tmqdc   14m     115Mi    
23:14:14 rearm-rebom-backend-768fd58455-vkfb5   9m      137Mi    
23:14:14 rearm-rebom-postgres-0                 101m    171Mi    
23:14:14 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:14:14 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:14:14 zottest-ff7cfd65c-xbgvk                4022m   211Mi    
23:14:45 rearm-backend-6d79d5dcc8-rj9w4         77m     2319Mi   
23:14:45 rearm-keycloak-0                       2m      723Mi    
23:14:45 rearm-keycloak-postgres-0              1m      33Mi     
23:14:45 rearm-oci-artifact-5c8686f45c-mmxzz    85m     66Mi     
23:14:45 rearm-postgresql-0                     95m     326Mi    
23:14:45 rearm-rebom-backend-768fd58455-46nwc   8m      128Mi    
23:14:45 rearm-rebom-backend-768fd58455-dp9ps   24m     114Mi    
23:14:45 rearm-rebom-backend-768fd58455-tmqdc   9m      118Mi    
23:14:45 rearm-rebom-backend-768fd58455-vkfb5   8m      136Mi    
23:14:45 rearm-rebom-postgres-0                 96m     174Mi    
23:14:45 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:14:45 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:14:45 zottest-ff7cfd65c-xbgvk                3950m   214Mi    
23:15:16 rearm-backend-6d79d5dcc8-rj9w4         55m     2231Mi   
23:15:16 rearm-keycloak-0                       2m      723Mi    
23:15:16 rearm-keycloak-postgres-0              1m      33Mi     
23:15:16 rearm-oci-artifact-5c8686f45c-mmxzz    86m     68Mi     
23:15:16 rearm-postgresql-0                     88m     323Mi    
23:15:16 rearm-rebom-backend-768fd58455-46nwc   5m      125Mi    
23:15:16 rearm-rebom-backend-768fd58455-dp9ps   17m     116Mi    
23:15:16 rearm-rebom-backend-768fd58455-tmqdc   11m     115Mi    
23:15:16 rearm-rebom-backend-768fd58455-vkfb5   12m     135Mi    
23:15:16 rearm-rebom-postgres-0                 101m    171Mi    
23:15:16 rearm-ui-5c9b8ddf9d-krkqk              2m      3Mi      
23:15:16 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:15:16 zottest-ff7cfd65c-xbgvk                3961m   227Mi    
23:15:47 rearm-backend-6d79d5dcc8-rj9w4         52m     2232Mi   
23:15:47 rearm-keycloak-0                       2m      723Mi    
23:15:47 rearm-keycloak-postgres-0              1m      33Mi     
23:15:47 rearm-oci-artifact-5c8686f45c-mmxzz    86m     66Mi     
23:15:47 rearm-postgresql-0                     108m    324Mi    
23:15:47 rearm-rebom-backend-768fd58455-46nwc   6m      126Mi    
23:15:47 rearm-rebom-backend-768fd58455-dp9ps   24m     93Mi     
23:15:47 rearm-rebom-backend-768fd58455-tmqdc   7m      119Mi    
23:15:47 rearm-rebom-backend-768fd58455-vkfb5   8m      136Mi    
23:15:47 rearm-rebom-postgres-0                 95m     171Mi    
23:15:47 rearm-ui-5c9b8ddf9d-krkqk              2m      3Mi      
23:15:47 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:15:47 zottest-ff7cfd65c-xbgvk                3945m   195Mi    
23:16:17 rearm-backend-6d79d5dcc8-rj9w4         51m     2227Mi   
23:16:17 rearm-keycloak-0                       2m      723Mi    
23:16:17 rearm-keycloak-postgres-0              1m      33Mi     
23:16:17 rearm-oci-artifact-5c8686f45c-mmxzz    82m     68Mi     
23:16:17 rearm-postgresql-0                     93m     324Mi    
23:16:17 rearm-rebom-backend-768fd58455-46nwc   9m      123Mi    
23:16:17 rearm-rebom-backend-768fd58455-dp9ps   23m     108Mi    
23:16:17 rearm-rebom-backend-768fd58455-tmqdc   8m      116Mi    
23:16:17 rearm-rebom-backend-768fd58455-vkfb5   8m      133Mi    
23:16:17 rearm-rebom-postgres-0                 94m     173Mi    
23:16:17 rearm-ui-5c9b8ddf9d-krkqk              2m      3Mi      
23:16:17 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:16:17 zottest-ff7cfd65c-xbgvk                3946m   229Mi    
23:16:48 rearm-backend-6d79d5dcc8-rj9w4         56m     2229Mi   
23:16:48 rearm-keycloak-0                       6m      723Mi    
23:16:48 rearm-keycloak-postgres-0              1m      33Mi     
23:16:48 rearm-oci-artifact-5c8686f45c-mmxzz    84m     70Mi     
23:16:48 rearm-postgresql-0                     99m     326Mi    
23:16:48 rearm-rebom-backend-768fd58455-46nwc   11m     71Mi     
23:16:48 rearm-rebom-backend-768fd58455-dp9ps   22m     120Mi    
23:16:48 rearm-rebom-backend-768fd58455-tmqdc   7m      115Mi    
23:16:48 rearm-rebom-backend-768fd58455-vkfb5   8m      136Mi    
23:16:48 rearm-rebom-postgres-0                 89m     173Mi    
23:16:48 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:16:48 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:16:48 zottest-ff7cfd65c-xbgvk                3986m   214Mi    
23:17:19 rearm-backend-6d79d5dcc8-rj9w4         52m     2229Mi   
23:17:19 rearm-keycloak-0                       2m      723Mi    
23:17:19 rearm-keycloak-postgres-0              1m      33Mi     
23:17:19 rearm-oci-artifact-5c8686f45c-mmxzz    82m     66Mi     
23:17:19 rearm-postgresql-0                     98m     328Mi    
23:17:19 rearm-rebom-backend-768fd58455-46nwc   6m      74Mi     
23:17:19 rearm-rebom-backend-768fd58455-dp9ps   20m     123Mi    
23:17:19 rearm-rebom-backend-768fd58455-tmqdc   11m     114Mi    
23:17:19 rearm-rebom-backend-768fd58455-vkfb5   8m      134Mi    
23:17:19 rearm-rebom-postgres-0                 91m     173Mi    
23:17:19 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:17:19 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:17:19 zottest-ff7cfd65c-xbgvk                3916m   241Mi    
23:17:50 rearm-backend-6d79d5dcc8-rj9w4         56m     2227Mi   
23:17:50 rearm-keycloak-0                       2m      723Mi    
23:17:50 rearm-keycloak-postgres-0              1m      33Mi     
23:17:50 rearm-oci-artifact-5c8686f45c-mmxzz    84m     65Mi     
23:17:50 rearm-postgresql-0                     111m    329Mi    
23:17:50 rearm-rebom-backend-768fd58455-46nwc   7m      74Mi     
23:17:50 rearm-rebom-backend-768fd58455-dp9ps   22m     120Mi    
23:17:50 rearm-rebom-backend-768fd58455-tmqdc   7m      118Mi    
23:17:50 rearm-rebom-backend-768fd58455-vkfb5   12m     131Mi    
23:17:50 rearm-rebom-postgres-0                 89m     171Mi    
23:17:50 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:17:50 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:17:50 zottest-ff7cfd65c-xbgvk                3967m   235Mi    
23:18:21 rearm-backend-6d79d5dcc8-rj9w4         47m     2229Mi   
23:18:21 rearm-keycloak-0                       2m      723Mi    
23:18:21 rearm-keycloak-postgres-0              1m      33Mi     
23:18:21 rearm-oci-artifact-5c8686f45c-mmxzz    78m     69Mi     
23:18:21 rearm-postgresql-0                     99m     338Mi    
23:18:21 rearm-rebom-backend-768fd58455-46nwc   8m      72Mi     
23:18:21 rearm-rebom-backend-768fd58455-dp9ps   21m     119Mi    
23:18:21 rearm-rebom-backend-768fd58455-tmqdc   8m      119Mi    
23:18:21 rearm-rebom-backend-768fd58455-vkfb5   8m      95Mi     
23:18:21 rearm-rebom-postgres-0                 89m     173Mi    
23:18:21 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:18:21 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:18:21 zottest-ff7cfd65c-xbgvk                4006m   225Mi    
23:18:51 rearm-backend-6d79d5dcc8-rj9w4         67m     2226Mi   
23:18:51 rearm-keycloak-0                       2m      723Mi    
23:18:51 rearm-keycloak-postgres-0              1m      33Mi     
23:18:51 rearm-oci-artifact-5c8686f45c-mmxzz    79m     66Mi     
23:18:51 rearm-postgresql-0                     91m     335Mi    
23:18:51 rearm-rebom-backend-768fd58455-46nwc   15m     77Mi     
23:18:51 rearm-rebom-backend-768fd58455-dp9ps   25m     120Mi    
23:18:51 rearm-rebom-backend-768fd58455-tmqdc   6m      116Mi    
23:18:51 rearm-rebom-backend-768fd58455-vkfb5   5m      99Mi     
23:18:51 rearm-rebom-postgres-0                 84m     171Mi    
23:18:51 rearm-ui-5c9b8ddf9d-krkqk              2m      3Mi      
23:18:51 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:18:51 zottest-ff7cfd65c-xbgvk                3929m   221Mi    
23:19:22 rearm-backend-6d79d5dcc8-rj9w4         49m     2227Mi   
23:19:22 rearm-keycloak-0                       2m      723Mi    
23:19:22 rearm-keycloak-postgres-0              1m      33Mi     
23:19:22 rearm-oci-artifact-5c8686f45c-mmxzz    82m     58Mi     
23:19:22 rearm-postgresql-0                     80m     332Mi    
23:19:22 rearm-rebom-backend-768fd58455-46nwc   6m      83Mi     
23:19:22 rearm-rebom-backend-768fd58455-dp9ps   25m     120Mi    
23:19:22 rearm-rebom-backend-768fd58455-tmqdc   5m      71Mi     
23:19:22 rearm-rebom-backend-768fd58455-vkfb5   9m      100Mi    
23:19:22 rearm-rebom-postgres-0                 85m     167Mi    
23:19:22 rearm-ui-5c9b8ddf9d-krkqk              3m      3Mi      
23:19:22 testreg-66bb8f476c-wt2mf               1m      1139Mi   
23:19:22 zottest-ff7cfd65c-xbgvk                3990m   239Mi    
23:19:53 rearm-backend-6d79d5dcc8-rj9w4         48m     2228Mi   
23:19:53 rearm-keycloak-0                       2m      723Mi    
23:19:53 rearm-keycloak-postgres-0              1m      33Mi     
23:19:53 rearm-oci-artifact-5c8686f45c-mmxzz    78m     73Mi     
23:19:53 rearm-postgresql-0                     61m     334Mi    
23:19:53 rearm-rebom-backend-768fd58455-46nwc   13m     96Mi     
23:19:53 rearm-rebom-backend-768fd58455-dp9ps   26m     79Mi     
